1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2023-06-26,1500,7000 MANCHESTER BLVD,ALEXANDRIA,VA,22310
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,2023-06-26,1758,10500 JUDICIAL DR,FAIRFAX,VA,22030
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-06-26,1700,11400 WASHINGTON PLZ W,RESTON,VA,20190
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2023-06-26,1700,11400 WASHINGTON PLZ W,RESTON,VA,20190
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-06-26,2200, MOORINGS DR / NORTH SHORE DR,RESTON,VA,20190
2,AUTO-240-6,AUTO THEFT - OTHER VEHICLES,2023-06-26,1600,10500 LEESBURG PIKE,VIENNA,VA,22182
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-06-26,1600,10500 LEESBURG PIKE,VIENNA,VA,22182
1,BURG-220-1,BURGLARY - ATTEMPTED FORCIBLE ENTRY,2023-06-26,1930,7200 POPLAR ST,ANNANDALE,VA,22003
1,EXTOR-210-1,EXTORTION/BLACKMAIL,2023-06-26,2100,7500 ASPENPARK RD,LORTON,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-26,0437,13300 MISTY DAWN DR,HERNDON,VA,20171
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-06-26,1028,8700 RICHMOND HWY,ALEXANDRIA,VA,22309
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-06-26,1200,9500 BASTILLE ST,FAIRFAX,VA,22031
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-06-26,1200,14800 HATFIELD SQ,CENTREVILLE,VA,20120
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-26,1200,14800 HATFIELD SQ,CENTREVILLE,VA,20120
3,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-26,1200,14800 HATFIELD SQ,CENTREVILLE,VA,20120
1,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,2023-06-26,1559,8500 ARLINGTON BLVD,FAIRFAX,VA,22031
1,SUSP-2,SUSPICIOUS - PERSON,2023-06-26,1136,9900 SOUTH PARK CIR,FAIRFAX STATION,VA,22039
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-06-26,0800,5400 PORT ROYAL RD,SPRINGFIELD,VA,22151
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-06-26,2130,9300 LEE HWY,FAIRFAX,VA,22031
2,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2023-06-26,2130,9300 LEE HWY,FAIRFAX,VA,22031
3,SERV-999,POLICE PHONE REPORT,2023-06-26,2130,9300 LEE HWY,FAIRFAX,VA,22031
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-06-26,1200,3700 VALLEY OAKS DR,FAIRFAX,VA,22033
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-26,2300,12100 SUNSET HILLS RD,RESTON,VA,20190
2,AUTO-240-4,AUTO THEFT - AUTOS,2023-06-26,2300,12100 SUNSET HILLS RD,RESTON,VA,20190
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-06-26,2050,7200 COMMERCE ST,SPRINGFIELD,VA,22150
1,SERV-37,SERVICE - MISSING JUVENILE,2023-06-26,1400,8500 CARLOS CT,ALEXANDRIA,VA,22309
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-26,2012,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-06-26,1307,9100 CARDINAL FOREST LN,LORTON,VA,22079
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-26,0932,13500 SMALLWOOD LN,CHANTILLY,VA,20151
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2023-06-26,2139,2900 LABELLA WALK,FALLS CHURCH,VA,22042
2,SERV-999,POLICE PHONE REPORT,2023-06-26,2000,7100 COLUMBIA PIKE,ANNANDALE,VA,22003
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-26,1504,6400 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-26,1924,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,TRES-90J-6,TRESPASSING - OTHER,2023-06-26,2130,9500 BASTILLE ST,FAIRFAX,VA,22031
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-06-26,0530,3000 FORDSON CT,ALEXANDRIA,VA,22306
1,SUSP-3,SUSPICIOUS - VEHICLE,2023-06-26,0900, HUNTER MILL RD / HUNTER STATION RD,VIENNA,VA,22182
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-06-26,1300,11000 BECONTREE LAKE DR,RESTON,VA,20190
2,SERV-999,POLICE PHONE REPORT,2023-06-26,1300,11000 BECONTREE LAKE DR,RESTON,VA,20190
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2023-06-27,0000, I66 EB RAMP TO RT286 NB / RT286 NB RAMP TO I66 WB,FAIRFAX,VA,22030
1,DRUG-35A-1,DRUGS - OPIUM/COCAINE POSSESSION,2023-06-27,0021,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
2,ABC-90Z-1,ABC - TOBACCO - SELL/PURCHASEPOSSESS BY MINOR,2023-06-27,0021,7200 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,0030,7200 BEVERLY ST,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,0048,8100 BROWN CT,ALEXANDRIA,VA,22306
1,ASSLT-13A-7,ASSAULT - MOB,2023-06-27,0121,3300 GLEN CARLYN DR,FALLS CHURCH,VA,22041
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-27,0155,8500 WOODBINE LN,ANNANDALE,VA,22003
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,0141,9500 MAIN ST,FAIRFAX,VA,22032
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-06-27,0141,9500 MAIN ST,FAIRFAX,VA,22032
1,DRUG-35A-1,DRUGS - OPIUM/COCAINE POSSESSION,2023-06-27,0204,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-23,SERVICE - MISSING ADULT,2023-06-27,0157,3100 WAYNE RD,FALLS CHURCH,VA,22042
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2023-06-27,0126,9400 LEE HWY,FAIRFAX,VA,22031
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0218,11800 SUNRISE VALLEY DR,RESTON,VA,20191
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,0356,3000 ANNANDALE RD,FALLS CHURCH,VA,22042
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,0356,3000 ANNANDALE RD,FALLS CHURCH,VA,22042
1,SERV-9,SERVICE - OPEN DOOR,2023-06-27,0343,1200 BALLANTRAE FARM DR,MCLEAN,VA,22101
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-06-27,0151,13600 LEGACY CIR,HERNDON,VA,20171
2,PUB-90Z-5,PUBLIC SAFETY - FALSE REPORT OF CRIME,2023-06-27,0151,13600 LEGACY CIR,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0330,7500 SAINT PHILIPS CT,FALLS CHURCH,VA,22042
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-06-27,0426,8200 WILLOW OAKS CORPORATE DR,FAIRFAX,VA,22031
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-06-27,0426,8200 WILLOW OAKS CORPORATE DR,FAIRFAX,VA,22031
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,0745,7100 SHREVE RD,FALLS CHURCH,VA,22043
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,0756,5600 SEMINARY RD,FALLS CHURCH,VA,22041
1,DRUG-35A-10,DRUGS - OTHER DANGEROUS DRUGS POSSESSION,2023-06-27,0732,3100 LOCKHEED BLVD,ALEXANDRIA,VA,22306
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,0710, MYRTLE OAK CT / SPRING OAK WAY,BURKE,VA,22015
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-06-27,0710, MYRTLE OAK CT / SPRING OAK WAY,BURKE,VA,22015
3,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-06-27,0710, MYRTLE OAK CT / SPRING OAK WAY,BURKE,VA,22015
4,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,0710, MYRTLE OAK CT / SPRING OAK WAY,BURKE,VA,22015
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-06-27,0756, JANNA LEE AVE / TAMARIND ST,ALEXANDRIA,VA,22309
2,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-06-27,0813,7200 JON PAUL DR,ALEXANDRIA,VA,22306
3,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0813,7200 JON PAUL DR,ALEXANDRIA,VA,22306
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-06-27,0813,7200 JON PAUL DR,ALEXANDRIA,VA,22306
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-06-27,0738, NORTH SHORE DR / WAINWRIGHT DR,RESTON,VA,20190
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,0806,12600 BUILDERS RD,HERNDON,VA,20170
2,ANML-4,ANIMAL - SERVICE - WILD,2023-06-27,0806,12600 BUILDERS RD,HERNDON,VA,20170
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0720,6400 EDSALL RD,ALEXANDRIA,VA,22312
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,0806,8100 MADRILLON CT,VIENNA,VA,22182
2,DRUG-35A-13,DRUGS - OTHER,2023-06-27,0806,8100 MADRILLON CT,VIENNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0837,5500 SEMINARY RD,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0915,11100 LA MESSA DR,FAIRFAX,VA,22030
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2023-06-27,0821,7000 LEESBURG PIKE,FALLS CHURCH,VA,22046
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,0919,8900 BURKE LAKE RD,SPRINGFIELD,VA,22151
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2023-06-27,0913,7200 POPLAR ST,ANNANDALE,VA,22003
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-06-27,0815,8700 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-06-27,0900,9500 COURTHOUSE RD,VIENNA,VA,22181
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,1016,9100 BELVOIR WOODS PKWY,FORT BELVOIR,VA,22060
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,1020,6000 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-06-27,0925,11900 FAIR OAKS SHOPPING CTR,FAIRFAX,VA,22033
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,0915,8000 CARBONDALE WAY,SPRINGFIELD,VA,22153
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,0912,7200 COMMERCE ST,SPRINGFIELD,VA,22150
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2023-06-27,0958,2600 OAKTON GLEN DR,VIENNA,VA,22181
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,0954,13300 FAIRFIELD RIDGE AVE,HERNDON,VA,20171
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-06-27,0909,2100 SOUTH BAY LN,RESTON,VA,20191
1,],ASSAULT - SIMPLE ASSAULT ON LEO,2023-06-27,0806,8100 MADRILLON CT,VIENNA,VA,22182
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-06-27,0914,6000 REGENTS PARK RD,CENTREVILLE,VA,20120
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,1046,4200 RIDGE TOP RD,FAIRFAX,VA,22030
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-06-27,1053,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2023-06-27,1153,6100 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-06-27,1144,5800 TELEGRAPH RD,ALEXANDRIA,VA,22310
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1132, OLLEY LN / SHARI DR,FAIRFAX,VA,22032
2,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-06-27,1132, OLLEY LN / SHARI DR,FAIRFAX,VA,22032
3,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1132, OLLEY LN / SHARI DR,FAIRFAX,VA,22032
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1252,4700 BENJAMIN CROSS CT,CHANTILLY,VA,20151
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-27,1217,8000 WESTPARK DR,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-27,1254,12000 GOVERNMENT CENTER PKWY,FAIRFAX,VA,22035
1,PORN-370-1,PORN - CHILD - POSSESSION,2023-06-27,1254,12000 GOVERNMENT CENTER PKWY,FAIRFAX,VA,22035
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1255,7300 FORDSON RD,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,0930,4400 STONECROFT BLVD,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1302,7600 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SUSP-2,SUSPICIOUS - PERSON,2023-06-27,1239,9500 SAINTSBURY DR,FAIRFAX,VA,22031
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,1320,7400 DULANY DR,MCLEAN,VA,22101
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1237,6600 FRONTIER DR,SPRINGFIELD,VA,22150
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,1344,3400 LITTLE HUNTING CREEK DR,ALEXANDRIA,VA,22309
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-06-27,1322,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
2,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,2023-06-27,1322,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,CODE-90Z-4,CODE - OTHER BUSINESS\COMMERCIAL CODE,2023-06-27,1229,6600 GEORGETOWN PIKE,MCLEAN,VA,22101
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1218,8500 GWYNEDD WAY,SPRINGFIELD,VA,22153
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1218,8500 GWYNEDD WAY,SPRINGFIELD,VA,22153
3,ANML-90Z-7,ANIMAL - OTHER ANIMAL CODE VIOLATION,2023-06-27,1218,8500 GWYNEDD WAY,SPRINGFIELD,VA,22153
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1350,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-06-27,1331,8600 LEE HWY,FAIRFAX,VA,22031
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-06-27,1423,1600 BECONTREE LN,RESTON,VA,20190
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1249,9500 VIRGINIA CENTER BLVD,VIENNA,VA,22181
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1344,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-06-27,1418,1800 TOWN CENTER PKWY,RESTON,VA,20190
1,PORN-370-8,PORN - CHILD - OTHER,2023-06-27,1326,4700 COMMONS DR,ANNANDALE,VA,22003
2,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-06-27,1210,1800 JONATHAN WAY,RESTON,VA,20190
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1210,1800 JONATHAN WAY,RESTON,VA,20190
1,AUTO-240-1,UNAUTHORIZED USE - AUTO,2023-06-27,1414,7000 RHODEN CT,SPRINGFIELD,VA,22151
2,SERV-2,SERVICE - CIVIL DISPUTE,2023-06-27,1414,7000 RHODEN CT,SPRINGFIELD,VA,22151
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-06-27,1030,1700 LAKE SHORE CREST DR,RESTON,VA,20190
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-06-27,1457,14100 NEWBROOK DR,CHANTILLY,VA,20151
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-06-27,1356,3000 CASTLE RD,FALLS CHURCH,VA,22044
1,FAM-90F-2,FAMILY - CONTRIBUTE TO DELINQUENCY OF MINOR,2023-06-27,1428,14200 CENTREVILLE SQ,CENTREVILLE,VA,20121
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-06-27,1450,1700 MELBOURNE DR,MCLEAN,VA,22101
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1448,12100 SUNSET HILLS RD,RESTON,VA,20190
1,SUSP-2,SUSPICIOUS - PERSON,2023-06-27,1451,6100 BANGOR DR,ALEXANDRIA,VA,22303
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,1440,6400 EDSALL RD,ALEXANDRIA,VA,22312
2,DRUG-35A-1,DRUGS - OPIUM/COCAINE POSSESSION,2023-06-27,1525,2300 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1525,2300 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,SUSP-2,SUSPICIOUS - PERSON,2023-06-27,1514,3500 MAJESTIC PINE LN,FAIRFAX,VA,22033
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,1541,3400 SOUTH JEFFERSON ST,FALLS CHURCH,VA,22041
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1430,12600 OLD YATES FORD RD,CLIFTON,VA,20124
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1430,12600 OLD YATES FORD RD,CLIFTON,VA,20124
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-06-27,1440,7500 LEESBURG PIKE,FALLS CHURCH,VA,22043
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1537,12300 OAK CREEK LN,FAIRFAX,VA,22033
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1550,7400 DICKENSON ST,SPRINGFIELD,VA,22150
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1550,7400 DICKENSON ST,SPRINGFIELD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1548,1500 BROWNS CHAPEL RD,RESTON,VA,20190
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1525,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-06-27,1613,5500 VINCENT GATE TER,ALEXANDRIA,VA,22312
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1525,5500 QUEEN VICTORIA CT,BURKE,VA,22015
1,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,2023-06-27,1621,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-06-27,1643,8200 BEECH MONARCH CT,SPRINGFIELD,VA,22153
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-06-27,1708,6300 DUNN CT,SPRINGFIELD,VA,22150
1,ROB-120-7,ROBBERY - PERSON,2023-06-27,1622,3300 GLEN CARLYN DR,FALLS CHURCH,VA,22041
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2023-06-27,1544,8100 MADRILLON CT,VIENNA,VA,22182
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-06-27,1544,8100 MADRILLON CT,VIENNA,VA,22182
3,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,2023-06-27,1544,8100 MADRILLON CT,VIENNA,VA,22182
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1735, OAK LEATHER DR / SPRING OAK WAY,BURKE,VA,22015
1,SUSP-2,SUSPICIOUS - PERSON,2023-06-27,1350,3000 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-06-27,1715, GUNSTON COVE RD / LORTON RD EB RAMP TO I95 SB,FAIRFAX,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,1738,6400 KATHERINE ANN LN,SPRINGFIELD,VA,22150
2,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-06-27,1738,6400 KATHERINE ANN LN,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-06-27,1745,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-06-27,1800,3200 TAYLOE CT,HERNDON,VA,20171
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-06-27,0730, AMHERST AVE AND CALAMO ST,SPRINGFIELD,VA,22150
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,1808,13900 BRADDOCK RD,CENTREVILLE,VA,20120
1,ANML-90Z-7,ANIMAL - OTHER ANIMAL CODE VIOLATION,2023-06-27,1816,1300 CHAIN BRIDGE RD,MCLEAN,VA,22101
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-06-27,1835,4500 COLONY CT,ALEXANDRIA,VA,22309
3,PUB-90Z-6,PUBLIC SAFETY - OBSTRUCTION OF JUSTICE,2023-06-27,1835,4500 COLONY CT,ALEXANDRIA,VA,22309
1,ABDCT-100-1,ABDUCTION - KIDNAPPING/ABDUCTION,2023-06-27,1835,4500 COLONY CT,ALEXANDRIA,VA,22309
1,DRUG-35A-13,DRUGS - OTHER,2023-06-27,1756, BUCKMAN RD / MARTHA WASHINGTON ST,ALEXANDRIA,VA,22309
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-06-27,1756, BUCKMAN RD / MARTHA WASHINGTON ST,ALEXANDRIA,VA,22309
3,ABC-90Z-1,ABC - TOBACCO - SELL/PURCHASEPOSSESS BY MINOR,2023-06-27,1756, BUCKMAN RD / MARTHA WASHINGTON ST,ALEXANDRIA,VA,22309
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1400,9300 QUADRANGLE ST,LORTON,VA,22079
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1400,9300 QUADRANGLE ST,LORTON,VA,22079
1,SUSP-2,SUSPICIOUS - PERSON,2023-06-27,1839,6200 HIBBLING AVE,SPRINGFIELD,VA,22150
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1742,14700 SAINT GERMAIN DR,CENTREVILLE,VA,20121
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1742,14700 SAINT GERMAIN DR,CENTREVILLE,VA,20121
3,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-06-27,1742,14700 SAINT GERMAIN DR,CENTREVILLE,VA,20121
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-27,1828,5900 ANNABERG PL,BURKE,VA,22015
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-06-27,1822,10300 POND SPICE TER,BURKE,VA,22015
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2023-06-27,1846,7400 ADAMS PARK CT,ANNANDALE,VA,22003
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-06-27,1843,2600 WAGON DR,ALEXANDRIA,VA,22303
1,SERV-11,SERVICE - NATURAL DEATH,2023-06-27,1859,7200 SIPES LN,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1629,11600 MONUMENT DR,FAIRFAX,VA,22030
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-06-27,1300,6700 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,SUSP-1,SUSPICIOUS - EVENT,2023-06-27,1907,1500 WESTBRANCH DR,MCLEAN,VA,22102
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-06-27,1855,12200 STOCKTON TEES LN,FAIRFAX,VA,22030
1,SERV-1,SERVICE - POLICE SERVICE,2023-06-27,1937,6400 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2023-06-27,1816,4400 CUB RUN RD,CHANTILLY,VA,20151
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-06-27,1911, COTTON FARM RD / STILL MEADOW RD,FAIRFAX,VA,22032
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-06-27,1911, COTTON FARM RD / STILL MEADOW RD,FAIRFAX,VA,22032
1,DRUG-35A-7,DRUGS - SYNTHETIC NARCOTICS POSSESSION,2023-06-27,1748, RT267 EB THRU RAMP / RT286 NB RAMP TO RT267 EB,FAIRFAX,VA,20191
3,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-06-27,1902,6600 WAKEFIELD DR,ALEXANDRIA,VA,22307
1,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-06-27,1902,6600 WAKEFIELD DR,ALEXANDRIA,VA,22307
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-06-27,1902,6600 WAKEFIELD DR,ALEXANDRIA,VA,22307
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-06-27,1933,13700 PENNSBORO DR,CHANTILLY,VA,20151
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-06-27,1845,2700 ARLINGTON DR,ALEXANDRIA,VA,22306
2,ANML-90Z-8,ANIMAL - DANGEROUS DOG,2023-06-27,1845,2700 ARLINGTON DR,ALEXANDRIA,VA,22306
